index,image,label
184820,283,1
184840,225,1
184931,480532,0
185006,477801,0
185031,477472,0
185047,480266,0
185052,480497,0
185163,478202,1
185192,480230,1
185238,479189,0
185266,477645,0
185286,736956,0
185307,738273,1
185313,738365,0
185317,738645,1
185359,738159,0
185423,738179,1
185476,738508,0
185536,6613,0
185566,6380,0
185596,6355,1
185689,6379,1
185696,6465,1
185745,245348,0
185762,246088,1
185768,244085,0
185821,244395,1
185829,245689,0
185959,245209,0
186028,246131,0
186064,244766,0
186141,423232,1
186193,424173,1
186233,423904,0
186303,424262,0
186512,644766,1
186552,644769,0
186629,642845,1
186639,920007,0
186726,920427,0
186759,919267,1
186768,920363,0
186781,919332,0
186788,316405,0
186790,314250,0
186792,316821,0
186825,316081,0
186831,315095,0
186839,316527,1
186932,316522,1
186991,875997,1
187022,876454,1
187233,522674,1
187304,523519,1
187407,523175,0
187446,519110,0
187478,835507,1
187506,835359,0
187524,835137,1
187617,773293,0
187728,774086,1
187739,35456,1
187746,35911,1
187769,35763,1
187772,35943,0
187790,35213,0
187822,35018,1
187853,35772,1
187898,12566,1
187903,12699,1
187926,12726,1
188158,556763,1
188203,558903,1
188231,556378,1
188241,559279,1
188245,558898,1
188361,32159,0
188619,722101,0
188674,722307,0
188688,722137,0
188712,631358,1
188729,631246,1
188808,631552,1
188879,631824,1
188890,632645,1
188898,280555,1
188999,281445,0
189059,282861,0
189062,282592,0
189099,280927,1
189120,53,1
189123,71,1
189472,55586,1
189489,55625,0
189503,55884,1
189504,56057,0
189605,55530,1
189635,11054,1
189707,11182,1
189730,11049,1
189735,11149,0
189753,11144,0
189802,168621,1
189886,167884,0
190020,167200,0
190210,798074,1
190256,796679,0
190259,797445,1
190359,561009,0
190421,563300,1
190445,564080,0
190550,563970,1
190612,288838,0
190656,286591,0
190661,287123,1
190785,210695,0
190787,210559,1
190884,383920,0
191014,383189,1
191090,28881,0
191141,28353,0
191239,28672,1
191291,28211,0
191296,29019,1
191298,28690,1
191341,161866,1
191342,162098,1
191412,161957,1
191437,930261,1
191496,234392,1
191530,234660,1
191580,234617,1
191601,233933,0
191615,234149,1
191729,233799,1
191749,232861,0
191815,232819,0
191999,389966,1
192002,391774,1
192129,391437,1
192176,502442,1
192226,502655,1
192239,501309,0
192253,502449,1
192320,501161,1
192368,502621,0
192450,502231,1
192462,501190,1
192559,816698,0
192572,816810,1
192604,816363,0
192664,816818,0
192795,935241,0
192980,571114,1
193058,568343,1
193059,569261,1
193213,571678,1
193227,570807,1
193241,572005,1
193251,691722,0
193290,693929,1
193322,694352,1
193325,692830,0
193435,694126,1
193563,73791,0
193578,74509,0
193597,74519,1
193598,74514,0
193632,73511,0
193653,74044,1
193670,74341,0
193805,74297,0
193819,74436,0
193820,73376,0
193859,74340,0
194006,904842,1
194110,45691,0
194143,45939,1
194196,946232,0
194209,947154,1
194266,722183,0
194297,720408,0
194375,753099,1
194474,268495,1
194489,268664,0
194491,267237,0
194529,268484,0
194576,385250,1
194582,387058,0
194585,387632,1
194661,387907,1
194672,607811,1
194675,609022,1
194709,607713,1
194711,609026,1
194740,608557,1
194754,48585,1
194807,48380,0
194840,48610,0
194902,47936,0
194905,47765,0
195003,112998,0
195024,113137,0
195030,114141,1
195130,113464,0
195144,466384,1
195151,467663,0
195167,466241,1
195178,466693,1
195191,467757,1
195203,467946,1
195219,468395,1
195238,468336,1
195315,395406,1
195329,394731,1
195334,392965,0
195351,395343,1
195357,394254,0
195403,394235,0
195464,393234,1
195704,466316,0
195730,42130,1
195746,42322,0
195777,41756,0
195853,42227,1
196059,524030,1
196171,545042,1
196174,543904,1
196200,543886,1
196204,544763,1
196215,544402,1
196218,544918,1
196238,541987,1
196243,544810,1
196252,542024,1
196287,591736,1
196292,591723,1
196349,591615,0
196401,589752,0
196435,907725,1
196540,547660,1
196543,547238,1
196555,547891,1
196557,546661,1
196570,544789,0
196579,547700,1
196680,596225,1
196697,596567,1
196917,34309,0
196922,34254,1
196927,34305,0
197000,21320,1
197047,21394,0
197077,21036,0
197148,21423,0
197155,21362,0
197201,21419,0
197256,397479,1
197586,84176,0
197667,84852,0
197678,84613,0
197724,515216,1
197741,516973,1
197743,511516,0
197864,516157,1
198155,517046,1
198280,355,0
198296,376,1
198309,412,0
198355,146507,1
198455,146577,1
198468,146394,1
198522,146372,1
198536,146653,0
198609,335672,1
198610,336123,1
198623,335761,0
198648,336040,1
198710,335679,1
198743,334765,1
198752,335958,1
198760,333949,1
198767,335602,1
198796,335951,1
198802,336407,1
198823,25258,0
198835,25050,1
198887,24838,1
199055,422494,1
199063,422691,0
199122,422504,1
199193,422364,1
199223,422322,1
199238,618665,0
199277,619935,0
199387,619785,1
199399,619713,1
199466,618243,1
199467,618697,1
199474,887414,0
199479,887080,0
199520,887609,0
199537,887596,1
199539,887729,1
199582,887699,1
199586,886768,1
199602,769830,1
199832,893676,1
199836,893830,1
199936,932461,1
199995,148501,0
200060,148976,1
200287,672970,1
200356,673871,0
200439,674118,0
200544,70827,0
200590,70422,0
200606,71186,0
200623,71243,0
200639,70761,0
200675,71261,0
200707,70657,0
200757,948047,1
200838,2558,1
200844,2583,0
200866,2397,0
200884,2470,0
200934,2491,0
200997,43970,1
201018,43973,0
201105,346273,0
201108,346474,1
201132,344856,1
201155,346477,1
201160,345387,1
201521,858475,0
201532,859270,0
201551,859668,1
201643,59116,0
201747,58473,1
201815,270993,0
202052,271287,0
202103,269672,1
202105,269110,0
202125,460048,0
202187,460229,0
202231,458611,1
202244,458349,0
202317,460347,1
202372,461298,1
202392,460009,0
202423,458624,0
202513,459369,0
202634,720147,0
202647,719172,1
202703,719947,0
202717,720015,1
202728,720000,1
203060,899402,1
203102,49897,1
203164,49964,1
203207,49826,1
203239,274674,0
203464,275014,0
203485,275406,1
203492,275312,1
203496,275067,1
203575,515863,0
203735,517499,1
203737,514344,1
203789,514376,0
203935,919158,1
203996,224346,0
204055,224986,0
204115,222622,1
204140,224008,1
204212,224255,1
204248,223831,1
204252,222311,0
204345,224238,0
204594,949579,1
204612,949475,1
204623,949690,0
204627,949420,1
204644,252478,0
204684,251800,0
204711,252311,0
204731,252100,0
204744,252308,0
204780,251411,1
204801,251628,0
204823,250349,0
204836,252148,0
204844,250555,0
204861,251838,1
204876,251432,0
204892,252411,0
204919,252167,1
204931,845660,1
205000,846624,0
205009,846689,0
205021,846143,1
205040,846094,1
205074,846017,1
205250,282436,1
205260,280252,0
205331,62237,0
205350,62329,0
205380,63103,0
205390,62937,0
205398,62577,0
205408,62917,0
205417,63036,1
205522,63110,0
205539,62357,0
205600,63034,0
205606,63074,0
205614,63062,0
205711,760236,1
205768,759345,0
205783,760218,1
205801,955267,1
205822,956052,1
205862,70566,1
205876,70626,1
205940,70503,1
205971,70934,1
206018,178353,1
206025,178568,1
206067,178496,1
206084,176255,0
206129,177263,1
206161,178241,0
206184,178572,1
206228,178033,1
206247,178256,0
206346,387612,1
206422,385155,1
206433,386032,0
206509,386902,1
206552,387561,0
206619,586456,1
206668,588879,1
206688,588540,0
206716,588225,0
206719,588453,0
206765,588806,1
206867,588652,1
207005,509937,1
207157,654203,1
207247,391010,0
207264,390239,1
207369,390602,0
207394,391263,0
207431,389089,0
207436,391552,0
207478,388396,0
207540,50250,0
207599,50233,0
207625,49483,0
207666,50229,0
207686,49482,0
207777,280404,1
207781,279671,1
207803,281806,1
207857,280709,0
207920,256774,0
208150,339030,1
208217,340478,1
208239,340646,1
208304,340769,0
208401,608614,1
208408,609428,1
208500,609318,1
208767,769374,1
208778,769165,1
208866,438525,1
208877,438620,1
208890,438703,1
208894,438709,1
208905,438768,1
208963,438722,1
209027,909160,1
209121,105072,1
209134,104908,1
209171,105014,1
209210,735921,1
209295,736648,1
209313,49102,1
209337,49033,1
209390,49082,1
209569,384075,1
209655,591531,1
209780,591703,1
209834,678430,0
209847,677878,0
209919,678601,1
209938,678567,1
209951,677472,0
210030,543430,1
210246,540572,1
210270,4470,0
210314,4373,0
210353,4406,1
210371,4296,1
210372,4265,0
210396,4395,0
210402,4310,1
210442,75305,1
210454,75490,1
210461,75642,0
210481,75369,1
210483,75565,0
210540,75177,0
210691,323015,1
210739,321925,0
210866,321038,1
210867,322349,0
210929,606426,1
210933,604740,0
211029,4040,0
211074,4213,0
211082,4215,0
211291,322820,1
211331,322292,0
211450,322967,1
211542,606123,0
211553,606757,1
211557,606398,0
211764,605006,0
211831,10512,1
211943,10500,1
211948,10565,0
211964,10653,1
212064,447061,0
212218,23168,0
212248,23379,1
212325,759759,1
212491,915414,1
212536,802358,1
212557,27031,0
212587,26927,0
212599,27191,0
212601,26634,0
212609,27186,0
212620,27158,0
212651,26943,1
212728,27037,1
212779,578561,1
212808,578638,1
212835,578674,1
212984,897074,1
213055,489306,1
213074,488345,0
213169,487849,1
213224,37802,1
213255,37835,1
213259,37007,1
213275,37807,1
213317,203145,0
213348,202776,0
213364,203001,0
213390,202870,1
213413,203255,0
213418,202928,0
213422,202209,1
213439,202564,0
213459,202789,1
213469,202739,1
213477,201763,0
213487,203190,0
213565,202924,0
213571,203181,0
213582,509292,0
213634,509286,1
213649,508058,1
213659,507713,1
213661,507847,1
213663,509456,1
213681,509084,1
213707,509114,0
213790,508032,1
213836,878383,1
213860,878313,1
213907,876404,1
213933,876198,1
213994,427311,1
214169,11459,1
214230,11411,0
214333,303344,1
214485,301001,1
214494,302687,1
214660,303019,1
214818,949288,1
214842,812032,0
215086,356706,1
215116,358516,0
215121,354917,0
215236,358137,1
215282,354970,1
215333,356244,0
215358,357532,0
215366,357191,0
215367,358397,0
215508,486774,0
215535,489344,1
215536,487300,0
215655,487260,0
215776,45622,0
215786,45434,0
215797,45034,0
215821,45428,0
215875,44863,1
215878,45256,0
215960,45341,0
215978,45388,0
216093,334585,0
216118,334039,0
216119,333485,0
216139,333702,0
216154,333896,0
216300,332544,0
216316,334010,0
216351,335338,1
216354,334281,0
216455,560053,1
216458,559910,1
216528,559548,1
216688,703421,1
216763,702460,0
216990,793476,0
217032,793521,1
217040,849592,0
217063,849637,0
217096,849578,0
217134,849633,1
217145,849396,1
217197,590470,1
217306,13045,1
217381,156784,1
217417,157873,1
217424,157510,1
217469,157179,1
217487,158188,1
217500,156553,1
217584,157360,0
217594,157741,1
217611,156930,1
217651,755552,1
217723,780195,1
217725,779987,0
217726,779923,0
217766,780309,1
217885,901459,1
217888,901323,1
217924,922,0
217932,949,0
217950,843,1
217962,946,1
217983,841,1
218011,106055,1
218038,106355,1
218048,105675,1
218090,106199,0
218112,106183,1
218119,106364,0
218163,106211,0
218168,105653,1
218240,375209,1
218304,375614,1
218307,375580,1
218370,374521,0
218434,613913,1
218452,614493,1
218522,614661,1
218543,862629,1
218549,862600,0
218559,862046,1
218583,862452,1
218645,862334,1
218651,862515,1
218668,742415,0
218686,744294,1
218742,743877,1
218744,744068,1
218775,742776,0
218794,356092,1
218828,356605,0
218932,356481,0
218961,356929,1
219032,357174,0
219058,356033,1
219173,357292,1
219352,10596,0
219370,471066,1
219721,562202,1
219877,733486,1
219884,733381,1
220049,807376,0
220247,895435,1
220331,615074,0
220422,69981,0
220465,69903,0
220481,69217,1
220487,69791,0
220511,69834,0
220520,69898,0
220565,69994,0
220580,70160,0
220583,69137,0
220586,69091,0
220702,625882,0
220773,625703,1
220862,381120,0
221014,337998,0
221059,338052,1
221062,335914,1
221073,335854,1
221110,338054,1
221365,898715,0
221389,676429,1
221404,676422,1
221417,676133,1
221428,676523,0
221434,675763,1
221473,675590,0
221487,676272,0
221510,676609,1
221515,675543,1
221516,676094,1
221517,676725,0
221520,676722,1
221563,951352,1
221572,951656,1
221640,745230,1
221776,745204,1
221780,908986,1
221877,909015,0
221912,741560,1
221936,743024,1
222048,7785,0
222143,354676,1
222262,153371,1
222331,154133,1
222398,154154,1
222402,153897,1
222422,152095,0
222453,153821,0
222487,153260,0
222504,957008,1
222639,16162,0
222711,16639,0
222743,16227,0
222767,16745,0
222780,16516,1
222803,505861,1
222827,503590,0
222887,502904,1
222920,503581,0
222970,504544,1
223064,831796,1
223100,832850,0
223209,132,1
223221,101,0
223225,106,1
223330,461509,1
223331,461524,1
223350,461211,1
223393,460286,1
223404,786072,1
223495,787911,0
223515,166739,0
223737,52235,1
223783,52587,0
223879,343727,1
223903,343638,1
223922,343515,1
223933,340638,1
223942,342718,1
223959,343696,1
223986,341762,1
224056,957295,1
224159,105475,1
224174,104937,0
224195,105408,0
224207,105394,0
224226,104212,0
224251,105473,0
224260,104379,0
224327,80279,0
224573,8520,1
224577,8637,0
224614,8424,1
224631,8623,0
224658,8554,1
224664,8482,0
224690,8612,0
224795,594897,0
224806,593479,1
224911,28433,0
224919,28400,1
224946,28092,1
224959,28586,0
225169,3692,0
225207,60493,1
225249,60879,1
225316,60921,1
225333,59882,0
225340,61024,0
225444,60821,0
225450,60932,1
225497,60588,1
225533,60198,1
225567,60815,0
225594,60705,0
225597,60745,1
225617,203825,0
225751,206545,1
225785,203796,0
225813,205599,0
225834,205016,1
225901,206104,1
225948,203566,0
225957,205986,0
225966,205947,1
225970,206051,1
225978,206239,0
226050,206053,0
226208,206529,0
226325,317321,1
226442,316307,1
226482,317662,1
226539,625752,1
226566,625267,0
226619,625550,1
226691,625505,1
226723,624902,0
226838,778746,1
226948,779637,1
226994,779752,0
227038,779402,1
227042,780282,0
227082,910001,1
227104,909938,0
227129,296732,0
227229,605727,1
227249,604480,0
227364,728264,1
227378,728673,1
227386,728710,1
227388,727495,1
227501,88298,1
227534,88350,1
227571,88342,1
227629,3910,0
227639,3790,0
227735,686885,1
227739,685473,1
227753,685066,1
227764,686476,1
227767,686617,1
227782,686014,0
227786,686710,1
227812,13275,0
227869,13443,0
227905,13486,0
227937,13395,0
228011,13478,0
228088,858118,0
228115,858090,0
228132,857392,1
228188,641074,0
228284,642504,0
228365,642443,1
228372,642733,0
228380,642406,0
228396,642244,0
228435,641891,0
228453,59722,1
228456,60587,1
228523,60491,1
228541,60505,1
228553,60459,1
228557,60427,0
228563,60329,0
228567,60485,1
228569,60154,0
228575,59876,1
228706,521321,1
228742,521363,1
228792,519237,1
228808,521410,1
228960,521444,1
228974,31958,1
229053,251956,1
229104,250853,1
229123,251302,1
229259,26896,1
229268,26884,1
229453,360281,1
229457,359186,1
229518,359577,1
229527,359648,0
229590,360651,1
229644,358400,1
229654,300623,1
229660,300848,0
229666,300630,1
229788,668729,0
229844,669367,1
230038,814244,0
230065,713588,0
230133,573842,1
230149,575188,1
230166,573894,0
230387,272399,1
230405,272494,1
230423,271488,1
230566,513628,1
230654,518539,1
230781,519029,0
230827,514119,1
230865,809485,1
231012,937199,0
231035,937285,0
231038,936693,1
231211,851826,0
231281,57751,1
231322,58180,1
231360,58093,0
231372,58040,1
231451,846318,1
231642,140449,1
231677,140052,0
231683,140574,0
231699,140076,0
231739,80331,0
231891,80121,1
231923,829060,1
231928,829598,1
231971,829525,1
232032,828992,1
232058,654683,0
232068,654502,1
232188,654404,1
232189,653298,1
232191,654376,1
232202,654636,1
232279,765724,1
232285,765704,1
232376,765783,0
232432,945756,0
232462,945725,1
232546,831402,1
232786,837328,1
232834,15459,0
232843,15174,0
232856,15856,0
232875,15478,0
232900,15777,0
232901,15584,0
232929,15224,0
232932,15666,0
232991,15880,0
233021,15691,0
233160,215134,0
233271,214384,0
233307,215425,1
233405,482433,1
233493,629557,1
233500,629131,1
233516,629757,1
233554,629284,1
233602,123083,0
233732,909586,0
233752,909365,0
233758,909530,1
233801,265841,0
233809,265830,0
233895,263937,0
233937,265447,0
233974,264827,0
234138,34688,0
234160,34536,0
234162,35037,0
234197,34533,0
234202,34444,1
234260,34948,0
234265,35218,1
234291,34703,1
234392,208158,1
234394,209407,1
234552,209272,0
234579,207010,0
234643,209590,0
234738,612975,0
234749,611663,1
234882,106957,1
234893,106298,1
234894,105929,0
234903,106868,0
234920,106114,1
234935,105600,0
234986,106212,0
235002,106591,0
235008,105554,0
235057,106762,0
235078,106515,0
235118,106653,0
235181,414223,0
235334,781852,1
235480,782247,1
235522,1100,0
235531,1127,0
235581,1160,0
235600,534050,1
235675,535021,1
235717,535546,0
235900,2856,1
235911,2839,0
235921,2892,1
235941,2870,1
235948,2851,0
236030,2871,0
236056,251583,1
236265,751383,1
236302,750331,0
236339,751281,0
236379,19991,1
236438,19575,0
236477,19586,0
236511,19808,0
236513,19381,0
236516,19660,0
236590,19940,0
236635,376033,1
236680,375848,1
236734,376614,1
236783,376518,0
236787,377406,1
236872,10260,1
236882,10229,0
236902,10160,1
236923,10251,1
236934,10265,1
237007,101995,1
237019,103255,1
237112,102405,1
237136,102812,1
237151,101801,1
237172,102350,1
237184,102676,1
237222,472137,1
237276,473436,1
237278,473551,1
237289,473409,1
237297,472332,1
237382,471043,1
237383,473579,0
237461,471245,0
237506,785713,0
237604,786179,1
237755,29777,0
237767,29987,0
237771,29968,0
237863,29429,0
237936,176452,1
237968,176586,0
238008,176574,0
238010,174825,0
238088,176502,0
238100,176115,0
238285,176486,1
238337,676251,0
238375,676613,1
238414,676367,0
238535,908214,1
238625,283134,0
238634,283627,1
238668,283972,1
238805,256309,1
238821,256221,1
238862,257307,1
238884,256910,1
239014,504572,1
239017,504288,1
239120,503399,1
239169,502872,1
239185,504322,1
239188,505063,1
239305,828343,1
239355,828700,1
239372,827799,1
239404,563640,1
239407,563950,1
239504,812872,1
239671,744164,1
239753,824349,1
239803,824518,1
240002,938895,1
240007,842487,1
240016,842213,0
240066,842787,1
240124,27361,0
240145,27694,1
240409,343710,1
240449,344508,1
240531,752310,0
240588,402861,1
240609,403806,1
240700,404498,1
240786,794899,1
240823,795453,0
240979,78653,0
241008,78597,0
241028,1517,0
241036,1561,0
241062,1554,0
241066,1504,0
241113,1621,1
241142,567726,1
241260,730333,0
241276,730877,1
241299,730271,1
241341,730883,1
241364,730357,1
241432,839488,0
241484,41324,0
241490,41218,1
241554,41263,0
241565,41344,0
241588,41319,0
241604,40540,1
241642,41216,0
241659,41346,1
241684,41389,1
241786,570488,1
241873,571486,1
241889,571479,1
241928,569843,1
242000,692840,0
242259,491369,1
242273,96931,1
242297,96748,0
242316,96222,1
242341,96851,1
242386,96957,0
242421,96251,0
242436,96640,1
242492,96936,1
242497,96859,0
242498,96991,1
242576,510324,0
242667,512751,1
242703,818408,0
242831,50474,0
242849,50379,1
242871,51168,0
242889,51201,0
242904,50687,0
242909,51094,0
242924,51039,1
243173,270396,1
243229,947340,1
243307,108436,0
243375,108435,0
243470,82362,1
243482,81293,0
243502,82369,0
243508,81784,1
243522,82446,0
243577,82441,0
243598,81114,0
243681,81972,0
243766,865604,0
243961,663021,0
243993,664538,0
244000,664947,0
244027,665055,1
244252,50848,1
244292,50551,1
244297,50795,0
244300,50840,0
244309,50872,1
244347,50852,1
244367,50745,0
244375,940811,1
244402,940137,1
244413,940984,1
244434,940135,0
244455,940138,0
244511,312075,1
244597,310062,1
244602,311940,1
244775,669188,1
244784,668800,1
244890,668954,1
244929,668988,1
245108,17742,1
245127,18152,1
245148,18059,1
245205,17625,1
245220,18149,0
245287,17651,0
245314,696641,1
245526,696933,1
245550,696945,0
245644,897073,0
245792,546824,1
245824,546901,1
245864,546495,1
246001,246181,0
246103,243916,0
246174,245901,1
246187,245858,1
246285,941188,1
246428,22084,0
246437,21964,0
246463,22029,1
246467,22028,0
246468,21967,0
246473,22017,1
246537,600438,1
246546,599158,1
246557,600014,0
246765,68736,0
246859,68707,1
246891,68137,0
247077,739761,1
247088,740228,0
247127,740010,1
247202,615923,1
247223,616271,1
247243,616526,1
247272,616334,1
247325,383358,1
247359,383248,1
247372,384195,1
247401,12095,0
247415,12072,0
247423,12137,1
247473,12144,0
247527,132426,1
247580,132454,0
247752,542828,1
247834,540929,1
247848,819587,0
247882,819556,1
247889,819546,1
247979,72336,1
248114,528044,1
248260,524385,0
248426,243795,1
248430,243153,1
248558,245015,1
248562,243799,1
248650,108464,0
248660,109518,1
248731,109298,1
248788,108583,1
248813,285064,1
248860,285491,1
248867,285361,1
248887,285318,0
248914,284517,1
248918,285316,1
248965,284949,1
249008,284231,1
249014,284420,1
249041,283150,0
249102,454854,1
249109,456511,1
249126,456309,1
249139,456522,1
249174,456770,1
249184,456002,1
249218,456194,1
249233,456446,0
249241,456498,1
249251,456308,1
249443,917119,1
249524,127839,0
249536,127510,1
249543,128244,1
249544,128375,1
249549,127743,1
249589,128430,0
249594,127608,0
249619,128415,0
249662,128148,0
249733,418842,1
249738,419141,1
249746,418521,1
249813,419299,1
249929,324139,1
250045,324021,0
250062,11663,1
250126,11363,1
250199,749423,1
250210,924384,0
250307,69037,1
250400,827240,1
250545,571858,1
250582,571814,1
250631,572197,1
250647,9744,1
250655,9783,1
250658,9643,1
250667,9663,1
250675,9753,1
250698,9636,1
250914,208560,1
250955,208619,1
250959,409454,0
251017,409812,0
251024,408773,0
251032,408353,0
251042,406761,1
251126,709735,1
251177,710080,1
251197,90598,0
251254,90728,0
251319,90590,0
251461,727870,1
251586,928497,0
251591,929258,1
251649,578299,1
251671,577960,1
251706,577710,1
251722,577339,1
251772,823852,1
251861,12638,0
251887,12491,1
251891,12363,0
251955,12365,0
251966,12414,1
251978,12563,0
252046,12732,0
252109,315307,1
252338,315772,1
252418,314726,0
252435,315754,1
252499,633423,1
252564,631942,0
252616,631401,0
252650,630916,0
252860,126393,1
252878,125929,0
252883,126749,0
252898,126349,0
252916,126773,0
252926,125618,0
252988,126841,0
253066,125820,0
253088,126629,0
253089,126891,0
253210,905333,0
253232,904486,0
253287,905318,1
253295,905310,0
253339,6006,0
253384,6015,1
253389,6324,1
253409,6145,1
253470,6291,1
253478,6121,1
253798,239371,1
253828,237970,1
253891,828311,1
253922,828448,1
253930,828167,1
254041,9658,1
254065,9797,1
254122,9591,0
254126,9792,0
254223,441828,1
254267,442330,1
254288,708843,1
254306,708895,1
254359,706525,1
254386,58388,0
254394,58218,1
254431,290155,1
254482,290285,1
254492,290145,0
254506,289976,1
254735,371955,0
254751,369348,0
254767,372034,1
254783,372126,1
254907,799805,1
254967,800898,1
255271,868518,0
255450,57181,0
255456,57284,1
255485,57282,0
255517,57218,1
255527,56711,1
