index,image,label
36967,119399,1
18202,314628,1
158091,99123,1
254783,372126,1
14514,572936,1
115500,770297,0
44314,319310,1
187233,522674,1
47003,17123,0
124947,31230,0
190259,797445,1
47899,952690,1
196349,591615,0
72370,825618,1
204115,222622,1
28748,656853,0
117804,687745,1
69011,19064,1
209847,677878,0
163530,65361,0
22672,494967,1
152630,555955,1
46793,263552,1
27814,9039,0
35731,501709,1
216118,334039,0
53823,663927,1
181732,72564,0
158996,195274,0
252860,126393,1
56237,129214,1
150388,52542,1
181881,533604,1
250955,208619,1
167654,109390,0
223783,52587,0
217950,843,1
776,774992,0
89110,760902,1
19376,281896,1
241928,569843,1
18983,276549,1
53877,222080,0
236302,750331,0
32266,158928,0
195704,466316,0
141279,198103,0
19786,450814,1
182325,401838,1
218668,742415,0
113463,657235,1
134874,768910,1
114288,854018,1
9988,758303,0
152419,55522,1
36820,251772,0
214842,812032,0
10641,177782,0
120239,846715,1
25970,903792,1
194672,607811,1
224911,28433,0
157825,36283,0
109532,950962,0
219370,471066,1
101190,327594,1
163071,76119,0
104803,14938,0
82590,606150,1
140347,8117,1
129717,173451,1
62397,296628,1
50479,107893,1
204140,224008,1
143979,684206,1
176879,54156,0
189504,56057,0
89897,769100,1
54347,188537,0
185307,738273,1
174774,935532,1
37324,956738,1
189886,167884,0
123779,36459,1
28862,682075,1
10526,179324,0
58672,943160,0
55935,823096,1
4563,291418,1
26623,120841,1
215358,357532,0
4481,291815,1
218744,744068,1
150082,292016,0
101595,387283,1
42974,865178,0
197678,84613,0
156751,331990,1
10946,575,0
180375,581474,0
134016,151562,0
69864,96556,1
155940,53968,0
70087,680979,0
19241,277680,1
8756,931792,0
180320,582207,1
186303,424262,0
76240,101520,1
217723,780195,1
115578,770892,1
152860,555569,1
115244,121416,1
4560,289918,0
139622,942632,1
24779,652041,0
194375,753099,1
66076,455126,1
185768,244085,0
55911,822946,1
254386,58388,0
53146,957023,1
187926,12726,1
196252,542024,1
225316,60921,1
169168,647943,0
22493,234965,0
56464,587648,1
123876,36754,1
233937,265447,0
149369,9576,0
17896,740452,1
27730,9070,0
19099,274592,1
142536,671339,1
253891,828311,1
63796,398447,0
24494,368944,0
206719,588453,0
228435,641891,0
122937,204858,1
238285,176486,1
56024,822980,0
247527,132426,1
39964,584493,1
69865,96572,1
138075,891239,1
14567,575197,1
160011,671535,1
68814,874759,1
241659,41346,1
231928,829598,1
167168,685385,0
133602,411295,1
236902,10160,1
58331,432264,1
34530,914128,1
214494,302687,1
146252,791542,1
56004,823082,0
107652,57928,0
205331,62237,0
208866,438525,1
21809,848839,1
72546,359270,1
105131,1279,0
110057,44318,1
114032,427602,1
8238,822999,0
167396,108643,0
22021,930044,1
149146,273908,1
237172,102350,1
213571,203181,0
155754,85292,1
128153,253020,0
24821,651374,0
101150,328195,1
142383,671202,1
149217,9279,0
193251,691722,0
129598,173382,0
201643,59116,0
250307,69037,1
146133,94748,0
171307,231159,0
87047,713154,1
213055,489306,1
139072,825440,1
178204,420932,1
70775,950222,1
59589,710472,0
144235,742353,1
167756,149616,1
183376,740301,1
45173,482477,1
48105,228943,0
87896,727160,1
8454,42978,0
169908,4764,0
150125,452479,1
33757,13903,1
233801,265841,0
25068,872548,1
10198,698697,1
55758,81112,0
10951,624,0
19109,276970,1
251978,12563,0
68562,396078,1
7881,54542,1
55860,81069,1
135189,7473,1
176707,892416,1
222402,153897,1
217726,779923,0
178543,841659,1
15263,538091,1
167933,817914,1
100398,163935,1
24852,650740,0
144202,106707,1
60570,93567,0
131427,58923,0
187746,35911,1
18072,155264,1
202244,458349,0
242498,96991,1
72698,927651,0
228563,60329,0
50480,107747,1
12989,38894,0
9161,478403,0
144178,108991,1
9163,480445,1
14019,103702,1
195351,395343,1
237968,176586,0
33280,859380,0
174100,269449,1
198468,146394,1
122411,115152,1
121154,214299,1
55981,822572,1
102576,403792,1
241873,571486,1
19695,278122,1
132393,924130,1
194902,47936,0
157504,820545,0
136496,23759,0
14572,575469,1
159243,957338,1
204644,252478,0
176801,54947,0
68551,396072,1
68547,396056,1
118393,268200,1
182447,710712,0
220702,625882,0
224056,957295,1
138834,475352,0
177679,607598,1
155260,98523,0
252338,315772,1
106370,924777,1
45454,811455,0
49926,326198,1
145620,912657,0
198648,336040,1
27508,944579,1
1663,7026,0
155163,98443,0
103452,431919,1
89042,750369,1
61769,507241,1
13581,620881,1
36740,946284,1
103484,432902,1
168846,661195,1
43954,92691,1
148182,48715,0
229660,300848,0
152355,55771,1
249549,127743,1
165583,144152,0
69714,3114,1
39646,268055,1
138350,472568,0
118632,330417,1
42154,914832,1
224946,28092,1
152367,55483,1
174795,17287,1
48,954013,1
237151,101801,1
239671,744164,1
177273,599639,1
146099,94897,0
20665,635085,1
54638,788730,0
199387,619785,1
248867,285361,1
157761,36621,0
111823,77640,0
5776,838173,1
116773,878987,0
13033,38325,0
246437,21964,0
115758,771591,1
53560,684,1
51081,854237,1
1583,7088,0
140944,93797,1
43598,859581,0
216458,559910,1
210270,4470,0
160668,24950,1
35821,501378,0
110038,43785,1
243307,108436,0
254267,442330,1
28504,738482,1
65315,707126,1
56010,822898,1
104264,569814,1
199223,422322,1
218048,105675,1
98808,943988,1
191296,29019,1
72706,927553,1
95309,865775,0
12056,827464,1
126955,501438,1
199479,887080,0
224159,105475,1
17516,11889,1
156131,132316,1
114396,853595,1
191437,930261,1
218651,862515,1
76202,101275,0
136762,305165,1
19751,448781,1
200838,2558,1
229457,359186,1
46876,261257,0
249443,917119,1
48911,725321,0
110774,342693,1
143441,681735,0
235675,535021,1
227869,13443,0
182372,399886,0
99610,259826,0
218038,106355,1
221912,741560,1
113982,889274,1
9443,830281,0
36602,543173,0
101773,387754,1
80901,561371,1
159202,957559,1
201132,344856,1
4557,291436,0
13678,902381,1
203737,514344,1
156401,783765,1
173213,437657,0
5653,776124,0
147190,955428,1
91292,794449,1
184311,699582,1
1150,350916,0
245148,18059,1
47182,17126,0
35219,438565,0
241341,730883,1
156836,330327,0
13524,123412,0
148671,172759,0
135,953816,1
170584,242879,0
147172,954936,0
255450,57181,0
217032,793521,1
7452,88834,0
108709,20701,0
242421,96251,0
23603,941565,1
44034,83911,1
223393,460286,1
181405,47687,0
128441,497112,1
186028,246131,0
213659,507713,1
252898,126349,0
134388,247113,0
159385,115846,1
107104,871073,0
164293,921593,1
50763,61172,0
24856,649895,0
227782,686014,0
231891,80121,1
157627,821617,0
191729,233799,1
63605,304513,0
188158,556763,1
154250,5715,0
74018,353994,1
66141,457219,0
36925,251931,1
206067,178496,1
243502,82369,0
223221,101,0
161837,95016,1
